CMS Unit ID,Primary Unit Identifier,Title,Quantity,Centroid Latitude,Centroid Longitude,Site Name,Materials 1,MType1,Materials 2,MType2,Descriptor 1,Descriptor Type 1,Descriptor 2,Descriptor Type 2,Descriptor 3,Descriptor Type 3,Recovery Date,HPU Method,HPU Number,Horizontal Coordinate 1,Horizontal Coordinate 2,Horizontal Measurement Unit,Horizontal Reference Point,Feature Number,Feature Type,VPU Method,VPU Number,VPU Start,VPU End,Vertical Measurement unit,Vertical Reference Point,Concat,Description 1,Description Type 1,Description Date 1,Description Author 1,Description 2,Description Type 2,Description Date 2,Description Author 2,Description 3,Description Type 3,Description Date 3,Description Author 3,Mgmt Notes 1,Mgmt Note Type 1,Mgmt Note Author 1,Mgmt Note Date 1,Mgmt Notes 2,Mgmt Note Type 2,Mgmt Note Author 2,Mgmt Note Date 2,Mgmt Notes 3,Mgmt Note Type 3,Mgmt Note Author 3,Mgmt Note Date 3,Multimedia Title,Multimedia Internal Record Number,Permanent Location,Insertion Date,Inserted By
11207512,317.2.10,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S10,E70,,,,,,disturbed surface,,,,surface,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207513,317.2.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,,S10,E70,,,,,,disturbed surface,,,,surface,,"large, saw cut animal bone fragment",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207514,317.4.11,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,,S10,E60,,,,,,disturbed surface,0,,feet,surface,,large saw cut animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207515,317.8.10,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S20,E40,,,,,,disturbed surface,0,,feet,surface,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207516,317.8.11,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S20,E40,,,,,,disturbed surface,0,,feet,surface,,small animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207517,317.11.9,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S20,E70,,,,,,disturbed surface,0,,feet,surface,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207518,317.11.10,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S20,E70,,,,,,disturbed surface,0,,feet,surface,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207519,317.12.11,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W60,,,,,,,1.2,1.6,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207520,317.13.19,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W50,,,,,,,1.2,1.6,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207521,317.13.20,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W50,,,,,,,1.2,1.6,feet,,,medium animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207522,317.13.21,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W50,,,,,,,1.2,1.6,feet,,,bird bone,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207523,317.13.22,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Osteichtyes,ITIS,,,,,,N0,W50,,,,,,,1.2,1.6,feet,,,fish gill plate,Catalog,,Unknown Cataloger,,,,,,,,,Originally entered as 317.12.22 but changed to  317.13.22 because this artifact matches the description for that number and 317.12.22 did not exist in the original catalog and no other artifact was found with 317.13.22. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/13/2015,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207524,317.14.24,Remains,6,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,tooth (material),AAT,remains,AAT,,,,,,,,N0,W70,,,,,,,1.5,2.2,feet,,,"miscellaneous small bones including 1 small animal jaw bone with teeth (probably rodent), 1 fish vertebrae and 1 fish gill plate",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207525,317.14.25,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W70,,,,,,,1.5,2.2,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207526,317.14.26,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W70,,,,,,,1.5,2.2,feet,,,fowl bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207529,317.15.10,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,,0,1,feet,,,"bone fragment, med. animal",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207527,317.16.12,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W70,,,,,,,0,1.5,feet,,,"bone fragment, sm. anim.",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207528,317.16.13,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W70,,,,,,,0,1.5,feet,,,"bone fragment, sm. anim.",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207530,317.17.16,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,,0,1,feet,,,bone fragment large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207531,317.17.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,,0,1,feet,,,bone fragment medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207532,317.17.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,,0,1,feet,,,bone fragment medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207533,317.18.14,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,bedrock,1,,feet,,,bone fragment large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207534,317.18.15,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,bedrock,1,,feet,,,bone fragment large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207535,317.18.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,bedrock,1,,feet,,,bone fragment bird,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207536,317.18.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W40,,,,,,bedrock,1,,feet,,,bone fragment med animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207537,317.20.22,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,0,1.4,feet,,,bone medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207538,317.20.23,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,0,1.4,feet,,,bone medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207539,317.22.11,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,1.4,2,feet,,,bone fragment- sawed lg. animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207540,317.22.12,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,1.4,2,feet,,,bone fragment- sawed lg. animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207541,317.22.13,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,1.4,2,feet,,,bone fragment- small animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207543,317.23.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W30,,,,,,,1,1.33,feet,,,bone fragment med. animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207542,317.24.22,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,1.4,2.2,feet,,,bone fragment- medium animal,Catalog,,Unknown Cataloger,,,,,,,,,"The middle part of the object # is missing, but this matches the description for 317.24.22 in the catalog.",Inventory,"Scott, Barbara G.",2/26/2014,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207544,317.25.13,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W30,,,,,,,1.33,1.5,feet,,,bone small animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207545,317.25.14,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W30,,,,,,,1.33,1.5,feet,,,bone fragment medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207546,317.25.15,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W30,,,,,,,1.33,1.5,feet,,,bone fragment large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207547,317.25.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,shell (animal material),AAT,,,remains,AAT,,,,,,,,N0,W30,,,,,,,1.33,1.5,feet,,,shell plaster,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207548,317.26.8,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,,N0,W80,,,,,,,2.2,2.7,feet,,,sawed bone medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207549,317.27.21,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,tooth (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,1.4,2.2,feet,,,tooth- large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207550,317.29.21,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W80,,,,,,,2.2,2.7,feet,,,bone medium handle,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207551,317.31.13,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,tooth (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,2.2,3,feet,,,pasteware crock sherd (glazed chipped off),Catalog,,Unknown Cataloger,,,,,,,,,Catalog says this object is a sherd.,Inventory,"Scott, Barbara G.",2/26/2014,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207552,317.31.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,2.2,3,feet,,,bone large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207553,317.31.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,tooth (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,2.2,3,feet,,,bone large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207554,317.31.19,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W80,,,,,,,2.2,3,feet,,,bone large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207555,317.32.13,Remains,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W20,,,,,,,,0.83,feet,,,bone fragments poss. medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207556,317.32.14,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,shell (animal material),AAT,,,remains,AAT,,,,,,,,N0,W20,,,,,,,,0.83,feet,,,shell fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207557,317.38.16,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W10,,,,,,,0,1.83,feet,surface,,bone large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207558,317.38.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W10,,,,,,,0,1.83,feet,surface,,bone medium animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207559,317.39.32,Remains,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,W0,,,,,,,0,,feet,surface,,bone large animal,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207560,317.43.14,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,,N0,W90,,,,,,,2.2,2.5,feet,,,small bird or fowl bone,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207561,317.44.15,Remains,4,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E10,,,2,,,,0,0.7,feet,,,medium size animal bone fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207562,317.45.27,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E10,,,,,,,0,0.8,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207563,317.45.29,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E10,,,,,,,0,0.8,feet,,,fish vertebrae fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207564,317.47.16,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,0 N / 0 W east one foot to 0 N / 10 E west two feet,N0,E0-10,,,2,,,,,1.7,feet,,,medium animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207565,317.47.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,0 N / 0 W east one foot to 0 N / 10 E west two feet,N0,E0-10,,,2,,,,,1.7,feet,,,fowl or bird bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207566,317.47.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,0 N / 0 W east one foot to 0 N / 10 E west two feet,N0,E0-10,,,2,,,,,1.7,feet,,,fowl or small animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207567,317.51.9,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,0 N / 0 E east one foot and 0 N / 0 E west two feet,N0,E0,,,2,,,,2.4,3,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207568,317.59.2,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S0,E70,,,,,,,0,1.5,feet,surface,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207569,317.61.6,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E30,,,,,,,,1.9,feet,,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207572,317.63.24,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E30,,,,,,,1.9,2.5,feet,,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207573,317.63.25,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,N0,E30,,,,,,,1.9,2.5,feet,,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207574,317.67.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,10 S / 30 E north half,S10,E30,,,,,,,,,,surface,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207575,317.67.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,10 S / 30 E north half,S10,E30,,,,,,,,,,surface,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207576,317.67.19,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,10 S / 30 E north half,S10,E30,,,,,,,,,,surface,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207577,317.67.20,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 30 E north half,S10,E30,,,,,,,,,,surface,,"bone fragment, lg. anim. sawed",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207578,317.71.12,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,10 S / 30 E north half,S10,E30,,,,,,,5.8,,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207579,317.71.13,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,sawed,AAT,,,,,10 S / 30 E north half,S10,E30,,,,,,,5.8,,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207581,317.74.29,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S10,E40,,,,,,Rubble fill,,5.75,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207582,317.74.30,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S10,E40,,,,,,Rubble fill,,5.75,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207583,317.74.31,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,,S10,E40,,,,,,Rubble fill,,5.75,feet,,,large animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207580,317.76.5,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 20 E north half,S10,E20,,,,,,,3,6,feet,,,large bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207584,317.80.21,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 40 E northwest corner five feet,S10,E40,,,,,,,0,4,feet,,,lg animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207585,317.80.22,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 40 E northwest corner five feet,S10,E40,,,,,,,0,4,feet,,,lg animal bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207586,317.81.17,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 40 E south half,S10,E40,,,,,,Fill,0,6,feet,Surface,,"bone fragment, lg. anim.",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207587,317.81.18,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 40 E south half,S10,E40,,,,,,Fill,0,6,feet,Surface,,"bone fragment, lg. anim.",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207588,317.81.19,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,,,,,,,10 S / 40 E south half,S10,E40,,,,,,Fill,0,6,feet,Surface,,"bone fragment, med. anim.",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
11207589,317.82.1,Remains,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,bone (material),AAT,,,remains,AAT,Aves,ITIS,,,,,10 S / 40 E five feet southeast of partition,S10,E40,,,,,,,,5.66,feet,,,clay pipestem fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,653.Archaeology,7/9/2014,Nancy Hoffman
